,Unnamed: 0,Unnamed: 0.1,actor_1_name,actor_2_name,actor_3_name,comb,director_name,genres,movie_title
3176,3176.0,3176.0,Bill Cobbs,Drew Fuller,Mircea Monroe,Bill Cobbs Drew Fuller Mircea Monroe Michael O. Sajbel Drama Family Romance,Michael O. Sajbel,Drama Family Romance,the ultimate gift
3177,3177.0,3177.0,Ronn Moss,Katherine Kelly Lang,Hunter Tylo,Ronn Moss Katherine Kelly Lang Hunter Tylo unknown Drama Romance,unknown,Drama Romance,the bold and the beautiful            
3178,3178.0,3178.0,Anjelica Huston,John Carradine,Robert Urich,Anjelica Huston John Carradine Robert Urich Stewart Raffill Action Adventure Comedy Romance Sci-Fi,Stewart Raffill,Action Adventure Comedy Romance Sci-Fi,the ice pirates
3179,3179.0,3179.0,Emma Bell,John Doman,Carly Schroeder,Emma Bell John Doman Carly Schroeder Davis Guggenheim Biography Drama Sport,Davis Guggenheim,Biography Drama Sport,gracie
3180,3180.0,3180.0,Billy Crudup,Garry Shandling,Dagmara Dominczyk,Billy Crudup Garry Shandling Dagmara Dominczyk Bart Freundlich Comedy Drama Romance,Bart Freundlich,Comedy Drama Romance,trust the man
3181,3181.0,3181.0,Steve Coogan,Amy Poehler,David Arquette,Steve Coogan Amy Poehler David Arquette Andrew Fleming Comedy Music,Andrew Fleming,Comedy Music,hamlet 2
3182,3182.0,3182.0,Christian Bale,Eddie Izzard,Janet McTeer,Christian Bale Eddie Izzard Janet McTeer Todd Haynes Drama Music,Todd Haynes,Drama Music,velvet goldmine
3183,3183.0,3183.0,Jung-min Hwang,Jun Kunimura,Woo-hee Chun,Jung-min Hwang Jun Kunimura Woo-hee Chun Hong-jin Na Fantasy Horror Mystery Thriller,Hong-jin Na,Fantasy Horror Mystery Thriller,the wailing
3184,3184.0,3184.0,Lea Michele,Heather Morris,Kevin McHale,Lea Michele Heather Morris Kevin McHale Kevin Tancharoen Documentary Music,Kevin Tancharoen,Documentary Music,glee: the 3d concert movie
3185,3185.0,3185.0,Sarunyu Wongkrachang,Chatchai Plengpanich,Mai Charoenpura,Sarunyu Wongkrachang Chatchai Plengpanich Mai Charoenpura Chatrichalerm Yukol Action Adventure Drama History War,Chatrichalerm Yukol,Action Adventure Drama History War,the legend of suriyothai
3186,3186.0,3186.0,John Amos,Adrienne Barbeau,Sally Kirkland,John Amos Adrienne Barbeau Sally Kirkland Dario Argento Horror,Dario Argento,Horror,two evil eyes
3187,3187.0,3187.0,Lambert Wilson,Julie Engelbrecht,Lionel Abelanski,Lambert Wilson Julie Engelbrecht Lionel Abelanski Eric Lavaine Comedy,Eric Lavaine,Comedy,barbecue
3188,3188.0,3188.0,Lesley Manville,Ruth Sheen,Gary McDonald,Lesley Manville Ruth Sheen Gary McDonald Mike Leigh Drama,Mike Leigh,Drama,all or nothing
3189,3189.0,3189.0,Q'orianka Kilcher,Will Patton,Shaun Evans,Q'orianka Kilcher Will Patton Shaun Evans Marc Forby Drama,Marc Forby,Drama,princess kaiulani
3190,3190.0,3190.0,Jacqueline McKenzie,Vince Colosimo,Peter Callan,Jacqueline McKenzie Vince Colosimo Peter Callan Peter Cattaneo Drama Family,Peter Cattaneo,Drama Family,opal dream
3191,3191.0,3191.0,Robert De Niro,Joshua Mikel,D.B. Sweeney,Robert De Niro Joshua Mikel D.B. Sweeney Scott Mann Action Crime Thriller,Scott Mann,Action Crime Thriller,heist
3192,3192.0,3192.0,Lars Mikkelsen,Thure Lindhardt,Christian Berkel,Lars Mikkelsen Thure Lindhardt Christian Berkel Ole Christian Madsen Drama History Thriller War,Ole Christian Madsen,Drama History Thriller War,flame and citron
3193,3193.0,3193.0,Fisher Stevens,Kip Pardue,Perrey Reeves,Fisher Stevens Kip Pardue Perrey Reeves Meiert Avis Comedy Music Romance,Meiert Avis,Comedy Music Romance,undiscovered
3194,3194.0,3194.0,Andrew Garfield,Warren Clarke,John Henshaw,Andrew Garfield Warren Clarke John Henshaw Julian Jarrold Crime Drama Mystery Thriller,Julian Jarrold,Crime Drama Mystery Thriller,red riding: in the year of our lord 1974
3195,3195.0,3195.0,Catherine Deneuve,Ronit Elkabetz,Émilie Dequenne,Catherine Deneuve Ronit Elkabetz Émilie Dequenne André Téchiné Drama,André Téchiné,Drama,the girl on the train
3196,3196.0,3196.0,Sarah Michelle Gellar,Erika Christensen,Jonathan Tucker,Sarah Michelle Gellar Erika Christensen Jonathan Tucker Emily Young Drama Romance,Emily Young,Drama Romance,veronika decides to die
3197,3197.0,3197.0,Paul Hogan,Linda Kozlowski,David Gulpilil,Paul Hogan Linda Kozlowski David Gulpilil Peter Faiman Adventure Comedy,Peter Faiman,Adventure Comedy,crocodile dundee
3198,3198.0,3198.0,Sean Pertwee,Steven Waddington,Donald Sumpter,Sean Pertwee Steven Waddington Donald Sumpter Martyn Pick Action Animation Fantasy Horror Mystery Sci-Fi Thriller,Martyn Pick,Action Animation Fantasy Horror Mystery Sci-Fi Thriller,"ultramarines: a warhammer 40,000 movie"
3199,3199.0,3199.0,Stephen Graham,Sarah Polley,Stephen Rea,Stephen Graham Sarah Polley Stephen Rea Roland Suso Richter Mystery Sci-Fi Thriller,Roland Suso Richter,Mystery Sci-Fi Thriller,the i inside
3200,3200.0,3200.0,Harrison Gilbertson,Gyton Grantley,Steve Le Marquand,Harrison Gilbertson Gyton Grantley Steve Le Marquand Jeremy Sims Drama History War,Jeremy Sims,Drama History War,beneath hill 60
3201,3201.0,3201.0,Riccardo Scamarcio,Maïwenn,Karin Viard,Riccardo Scamarcio Maïwenn Karin Viard Maïwenn Crime Drama,Maïwenn,Crime Drama,polisse
3202,3202.0,3202.0,Hayden Christensen,Fisher Stevens,Denis O'Hare,Hayden Christensen Fisher Stevens Denis O'Hare Joby Harold Crime Mystery Thriller,Joby Harold,Crime Mystery Thriller,awake
3203,3203.0,3203.0,Dee Bradley Baker,James Arnold Taylor,Tom Kane,Dee Bradley Baker James Arnold Taylor Tom Kane unknown Action Adventure Animation Drama Fantasy Sci-Fi,unknown,Action Adventure Animation Drama Fantasy Sci-Fi,star wars: the clone wars            
3204,3204.0,3204.0,Michael Jai White,Mike Dopud,Celina Jade,Michael Jai White Mike Dopud Celina Jade Ekachai Uekrongtham Action Crime Thriller,Ekachai Uekrongtham,Action Crime Thriller,skin trade
3205,3205.0,3205.0,Dianne Wiest,Jami Gertz,Jason Patric,Dianne Wiest Jami Gertz Jason Patric Joel Schumacher Comedy Fantasy Horror,Joel Schumacher,Comedy Fantasy Horror,the lost boys
3206,3206.0,3206.0,Jeff Bridges,Beth Grant,Debrianna Mansini,Jeff Bridges Beth Grant Debrianna Mansini Scott Cooper Drama Music Romance,Scott Cooper,Drama Music Romance,crazy heart
3207,3207.0,3207.0,David Keith,Frederic Forrest,Alan Bates,David Keith Frederic Forrest Alan Bates Mark Rydell Drama Music Romance,Mark Rydell,Drama Music Romance,the rose
3208,3208.0,3208.0,Djimon Hounsou,Christina Milian,Boris Kodjoe,Djimon Hounsou Christina Milian Boris Kodjoe David E. Talbert Comedy,David E. Talbert,Comedy,baggage claim
3209,3209.0,3209.0,Jane Fonda,David Hemmings,Milo O'Shea,Jane Fonda David Hemmings Milo O'Shea Roger Vadim Adventure Comedy Fantasy Sci-Fi,Roger Vadim,Adventure Comedy Fantasy Sci-Fi,barbarella
3210,3210.0,3210.0,Bjørn Sundquist,Louisa Milwood-Haigh,Stian Smestad,Bjørn Sundquist Louisa Milwood-Haigh Stian Smestad Nils Gaup Adventure Family,Nils Gaup,Adventure Family,shipwrecked
3211,3211.0,3211.0,Matthew Broderick,Chris Klein,Molly Hagan,Matthew Broderick Chris Klein Molly Hagan Alexander Payne Comedy Drama,Alexander Payne,Comedy Drama,election
3212,3212.0,3212.0,Jacinda Barrett,Brooke Smith,Tabu,Jacinda Barrett Brooke Smith Tabu Mira Nair Drama,Mira Nair,Drama,the namesake
3213,3213.0,3213.0,Bella Thorne,Romany Malco,Skyler Samuels,Bella Thorne Romany Malco Skyler Samuels Ari Sandel Comedy,Ari Sandel,Comedy,the duff
3214,3214.0,3214.0,Mariah Carey,Max Beesley,Valarie Pettiford,Mariah Carey Max Beesley Valarie Pettiford Vondie Curtis-Hall Drama Music Romance,Vondie Curtis-Hall,Drama Music Romance,glitter
3215,3215.0,3215.0,Abigail Spencer,Cicely Tyson,Brad James,Abigail Spencer Cicely Tyson Brad James Tom Elkins Drama Horror Mystery Thriller,Tom Elkins,Drama Horror Mystery Thriller,the haunting in connecticut 2: ghosts of georgia
3216,3216.0,3216.0,Yu-mi Jeong,Sung-kee Ahn,Kyung-gu Sol,Yu-mi Jeong Sung-kee Ahn Kyung-gu Sol Woo-Suk Kang Action Drama,Woo-Suk Kang,Action Drama,silmido
3217,3217.0,3217.0,Abbie Cornish,Paul Schneider,Samuel Roukin,Abbie Cornish Paul Schneider Samuel Roukin Jane Campion Biography Drama Romance,Jane Campion,Biography Drama Romance,bright star
3218,3218.0,3218.0,Shah Rukh Khan,Jimmy Shergill,Christopher B. Duncan,Shah Rukh Khan Jimmy Shergill Christopher B. Duncan Karan Johar Adventure Drama Thriller,Karan Johar,Adventure Drama Thriller,my name is khan
3219,3219.0,3219.0,Dianne Wiest,Chris Penn,Lori Singer,Dianne Wiest Chris Penn Lori Singer Herbert Ross Drama Music Romance,Herbert Ross,Drama Music Romance,footloose
3220,3220.0,3220.0,Robert Redford,unknown,unknown,Robert Redford unknown unknown J.C. Chandor Action Adventure Drama,J.C. Chandor,Action Adventure Drama,all is lost
3221,3221.0,3221.0,Mary Elizabeth Mastrantonio,Casey Siemaszko,Vanessa Martinez,Mary Elizabeth Mastrantonio Casey Siemaszko Vanessa Martinez John Sayles Adventure Drama Thriller,John Sayles,Adventure Drama Thriller,limbo
3222,3222.0,3222.0,Katrina Kaif,Clive Standen,Riteish Deshmukh,Katrina Kaif Clive Standen Riteish Deshmukh Vipul Amrutlal Shah Comedy Drama Romance,Vipul Amrutlal Shah,Comedy Drama Romance,namastey london
3223,3223.0,3223.0,Padraic Delaney,Orla Fitzgerald,Martin Lucey,Padraic Delaney Orla Fitzgerald Martin Lucey Ken Loach Drama War,Ken Loach,Drama War,the wind that shakes the barley
3224,3224.0,3224.0,Ranbir Kapoor,Madhuri Dixit,Aditya Roy Kapoor,Ranbir Kapoor Madhuri Dixit Aditya Roy Kapoor Ayan Mukerji Comedy Drama Musical Romance,Ayan Mukerji,Comedy Drama Musical Romance,yeh jawaani hai deewani
3225,3225.0,3225.0,Martin Kove,William Zabka,William Bassett,Martin Kove William Zabka William Bassett John G. Avildsen Action Drama Family Sport,John G. Avildsen,Action Drama Family Sport,the karate kid
3226,3226.0,3226.0,Peter Ustinov,Deborah Kerr,Robert Taylor,Peter Ustinov Deborah Kerr Robert Taylor Mervyn LeRoy Biography Drama History Romance,Mervyn LeRoy,Biography Drama History Romance,quo vadis
3227,3227.0,3227.0,Alexa PenaVega,Paris Hilton,Paul Sorvino,Alexa PenaVega Paris Hilton Paul Sorvino Darren Lynn Bousman Horror Musical Sci-Fi,Darren Lynn Bousman,Horror Musical Sci-Fi,repo! the genetic opera
3228,3228.0,3228.0,Necati Sasmaz,Bergüzar Korel,Ghassan Massoud,Necati Sasmaz Bergüzar Korel Ghassan Massoud Serdar Akar Action Adventure,Serdar Akar,Action Adventure,valley of the wolves: iraq
3229,3229.0,3229.0,Bruce Willis,Eric Stoltz,Phil LaMarr,Bruce Willis Eric Stoltz Phil LaMarr Quentin Tarantino Crime Drama,Quentin Tarantino,Crime Drama,pulp fiction
3230,3230.0,3230.0,Madeline Kahn,Jim Henson,Dom DeLuise,Madeline Kahn Jim Henson Dom DeLuise James Frawley Adventure Comedy Family Musical,James Frawley,Adventure Comedy Family Musical,the muppet movie
3231,3231.0,3231.0,Jake Gyllenhaal,Michael Papajohn,James Huang,Jake Gyllenhaal Michael Papajohn James Huang Dan Gilroy Crime Drama Thriller,Dan Gilroy,Crime Drama Thriller,nightcrawler
3232,3232.0,3232.0,Brittany Daniel,Lindsay Price,Jay Chandrasekhar,Brittany Daniel Lindsay Price Jay Chandrasekhar Jay Chandrasekhar Comedy Horror Thriller,Jay Chandrasekhar,Comedy Horror Thriller,club dread
3233,3233.0,3233.0,Eleanor Parker,Angela Cartwright,Nicholas Hammond,Eleanor Parker Angela Cartwright Nicholas Hammond Robert Wise Biography Drama Family Musical Romance,Robert Wise,Biography Drama Family Musical Romance,the sound of music
3234,3234.0,3234.0,Tom Hanks,Howard Morris,Patrick Cronin,Tom Hanks Howard Morris Patrick Cronin Ron Howard Comedy Fantasy Romance,Ron Howard,Comedy Fantasy Romance,splash
3235,3235.0,3235.0,Steve Carell,Steven Christopher Parker,Jill Talley,Steve Carell Steven Christopher Parker Jill Talley Jonathan Dayton Comedy Drama,Jonathan Dayton,Comedy Drama,little miss sunshine
3236,3236.0,3236.0,Marshall Bell,Frances Lee McCain,Casey Siemaszko,Marshall Bell Frances Lee McCain Casey Siemaszko Rob Reiner Adventure Drama,Rob Reiner,Adventure Drama,stand by me
3237,3237.0,3237.0,Noah Huntley,Megan Burns,David Schneider,Noah Huntley Megan Burns David Schneider Danny Boyle Drama Horror Sci-Fi Thriller,Danny Boyle,Drama Horror Sci-Fi Thriller,28 days later...
3238,3238.0,3238.0,Jennifer Freeman,Marques Houston,Steve Harvey,Jennifer Freeman Marques Houston Steve Harvey Chris Stokes Drama Music,Chris Stokes,Drama Music,you got served
3239,3239.0,3239.0,Clint Eastwood,Patrick McGoohan,Fred Ward,Clint Eastwood Patrick McGoohan Fred Ward Don Siegel Biography Crime Drama,Don Siegel,Biography Crime Drama,escape from alcatraz
3240,3240.0,3240.0,Boris Kodjoe,Sanaa Lathan,Wendell Pierce,Boris Kodjoe Sanaa Lathan Wendell Pierce Rick Famuyiwa Comedy Drama Music Romance,Rick Famuyiwa,Comedy Drama Music Romance,brown sugar
3241,3241.0,3241.0,Faizon Love,Lynn Whitfield,Della Reese,Faizon Love Lynn Whitfield Della Reese Martin Lawrence Comedy Crime Drama Romance Thriller,Martin Lawrence,Comedy Crime Drama Romance Thriller,a thin line between love and hate
3242,3242.0,3242.0,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard,Joseph Gordon-Levitt Anna Kendrick Bryce Dallas Howard Jonathan Levine Comedy Drama Romance,Jonathan Levine,Comedy Drama Romance,50/50
3243,3243.0,3243.0,James Kyson,David Denman,Daisy Betts,James Kyson David Denman Daisy Betts Masayuki Ochiai Horror Mystery Thriller,Masayuki Ochiai,Horror Mystery Thriller,shutter
3244,3244.0,3244.0,Ted Danson,Hal Holbrook,Adrienne Barbeau,Ted Danson Hal Holbrook Adrienne Barbeau George A. Romero Comedy Fantasy Horror,George A. Romero,Comedy Fantasy Horror,creepshow
3245,3245.0,3245.0,Mackenzie Davis,Lola Glaudini,Josh Pais,Mackenzie Davis Lola Glaudini Josh Pais Tom Gormican Comedy Romance,Tom Gormican,Comedy Romance,that awkward moment
3246,3246.0,3246.0,Brian Doyle-Murray,Dabney Coleman,Mary Kay Place,Brian Doyle-Murray Dabney Coleman Mary Kay Place Ken Shapiro Comedy Fantasy Sci-Fi,Ken Shapiro,Comedy Fantasy Sci-Fi,modern problems
3247,3247.0,3247.0,Tina Gilton,Natalie Stephany Aguilar,Justin Hall,Tina Gilton Natalie Stephany Aguilar Justin Hall Justin Tipping Adventure,Justin Tipping,Adventure,kicks
3248,3248.0,3248.0,Keanu Reeves,Denzel Washington,Brian Blessed,Keanu Reeves Denzel Washington Brian Blessed Kenneth Branagh Comedy Drama Romance,Kenneth Branagh,Comedy Drama Romance,much ado about nothing
3249,3249.0,3249.0,Telly Savalas,George Lazenby,Desmond Llewelyn,Telly Savalas George Lazenby Desmond Llewelyn Peter R. Hunt Action Adventure Thriller,Peter R. Hunt,Action Adventure Thriller,on her majesty's secret service
3250,3250.0,3250.0,Nick Wechsler,Philip Winchester,Jeff Marlow,Nick Wechsler Philip Winchester Jeff Marlow unknown Action Crime Drama Thriller,unknown,Action Crime Drama Thriller,the player            
3251,3251.0,3251.0,Miko Hughes,Heather Langenkamp,Tracy Middendorf,Miko Hughes Heather Langenkamp Tracy Middendorf Wes Craven Fantasy Horror Mystery Thriller,Wes Craven,Fantasy Horror Mystery Thriller,new nightmare
3252,3252.0,3252.0,Stephen Collins,Mark Webber,Keri Lynn Pratt,Stephen Collins Mark Webber Keri Lynn Pratt John Schultz Comedy Drama Romance,John Schultz,Comedy Drama Romance,drive me crazy
3253,3253.0,3253.0,Curtis Armstrong,Sean Michael Afable,Tzi Ma,Curtis Armstrong Sean Michael Afable Tzi Ma Doug Atchison Drama,Doug Atchison,Drama,akeelah and the bee
3254,3254.0,3254.0,Dave Chappelle,Harland Williams,Clarence Williams III,Dave Chappelle Harland Williams Clarence Williams III Tamra Davis Comedy Crime,Tamra Davis,Comedy Crime,half baked
3255,3255.0,3255.0,J.K. Simmons,Frances Conroy,Harry Connick Jr.,J.K. Simmons Frances Conroy Harry Connick Jr. Jonas Elmer Comedy Romance,Jonas Elmer,Comedy Romance,new in town
3256,3256.0,3256.0,Matt Damon,Amr Waked,Kayvan Novak,Matt Damon Amr Waked Kayvan Novak Stephen Gaghan Drama Thriller,Stephen Gaghan,Drama Thriller,syriana
3257,3257.0,3257.0,Christian Bale,Justin Theroux,Samantha Mathis,Christian Bale Justin Theroux Samantha Mathis Mary Harron Crime Drama,Mary Harron,Crime Drama,american psycho
3258,3258.0,3258.0,Jake Gyllenhaal,Zooey Deschanel,Tim Blake Nelson,Jake Gyllenhaal Zooey Deschanel Tim Blake Nelson Miguel Arteta Drama Romance,Miguel Arteta,Drama Romance,the good girl
3259,3259.0,3259.0,Colm Feore,Richard Howland,Sarain Boylan,Colm Feore Richard Howland Sarain Boylan Erik Canuel Action Comedy Crime Thriller,Erik Canuel,Action Comedy Crime Thriller,bon cop bad cop
3260,3260.0,3260.0,Norman Reedus,Julie Benz,Clifton Collins Jr.,Norman Reedus Julie Benz Clifton Collins Jr. Troy Duffy Action Crime Thriller,Troy Duffy,Action Crime Thriller,the boondock saints ii: all saints day
3261,3261.0,3261.0,Alexandra Maria Lara,Omar Metwally,Diego Velazquez,Alexandra Maria Lara Omar Metwally Diego Velazquez James Ivory Drama Romance,James Ivory,Drama Romance,the city of your final destination
3262,3262.0,3262.0,Christopher Nicholas Smith,Ben Falcone,Michaela Watkins,Christopher Nicholas Smith Ben Falcone Michaela Watkins Nicole Holofcener Comedy Drama Romance,Nicole Holofcener,Comedy Drama Romance,enough said
3263,3263.0,3263.0,Emma Stone,Dan Byrd,Fred Armisen,Emma Stone Dan Byrd Fred Armisen Will Gluck Comedy Romance,Will Gluck,Comedy Romance,easy a
3264,3264.0,3264.0,Jada Pinkett Smith,Joe Morton,Larenz Tate,Jada Pinkett Smith Joe Morton Larenz Tate Matty Rich Comedy Drama Romance,Matty Rich,Comedy Drama Romance,the inkwell
3265,3265.0,3265.0,Eddie Izzard,Udo Kier,Catherine McCormack,Eddie Izzard Udo Kier Catherine McCormack E. Elias Merhige Drama Horror,E. Elias Merhige,Drama Horror,shadow of the vampire
3266,3266.0,3266.0,Cameron Monaghan,Thomas McDonell,Aimee Teegarden,Cameron Monaghan Thomas McDonell Aimee Teegarden Joe Nussbaum Comedy Drama,Joe Nussbaum,Comedy Drama,prom
3267,3267.0,3267.0,Mark Margolis,Michael Rapaport,Carol Kane,Mark Margolis Michael Rapaport Carol Kane Matt Reeves Comedy Romance,Matt Reeves,Comedy Romance,the pallbearer
3268,3268.0,3268.0,Barry Corbin,Nia Long,Jake Busey,Barry Corbin Nia Long Jake Busey Steve Rash Comedy,Steve Rash,Comedy,held up
3269,3269.0,3269.0,Harold Perrineau,John de Lancie,Mark Feuerstein,Harold Perrineau John de Lancie Mark Feuerstein Fina Torres Comedy Fantasy Romance,Fina Torres,Comedy Fantasy Romance,woman on top
3270,3270.0,3270.0,Anthony Hopkins,Vanessa Redgrave,Samuel West,Anthony Hopkins Vanessa Redgrave Samuel West James Ivory Drama Romance,James Ivory,Drama Romance,howards end
3271,3271.0,3271.0,Dominic Cooper,Joseph Gilgun,Ruth Negga,Dominic Cooper Joseph Gilgun Ruth Negga unknown Adventure Drama Fantasy Mystery,unknown,Adventure Drama Fantasy Mystery,preacher            
3272,3272.0,3272.0,Jennifer Jason Leigh,Tom Noonan,David Thewlis,Jennifer Jason Leigh Tom Noonan David Thewlis Duke Johnson Animation Comedy Drama Romance,Duke Johnson,Animation Comedy Drama Romance,anomalisa
3273,3273.0,3273.0,Jim Broadbent,Imelda Staunton,Phil Davis,Jim Broadbent Imelda Staunton Phil Davis Mike Leigh Comedy Drama,Mike Leigh,Comedy Drama,another year
3274,3274.0,3274.0,Catherine Deneuve,Isabelle Huppert,Emmanuelle Béart,Catherine Deneuve Isabelle Huppert Emmanuelle Béart François Ozon Comedy Crime Musical Romance,François Ozon,Comedy Crime Musical Romance,8 women
3275,3275.0,3275.0,Cary-Hiroyuki Tagawa,Tia Carrere,Vernee Watson,Cary-Hiroyuki Tagawa Tia Carrere Vernee Watson Mark L. Lester Action Comedy Crime Thriller,Mark L. Lester,Action Comedy Crime Thriller,showdown in little tokyo
3276,3276.0,3276.0,Janeane Garofalo,Vince Vieluf,Kevin Rahm,Janeane Garofalo Vince Vieluf Kevin Rahm David Dobkin Comedy Crime,David Dobkin,Comedy Crime,clay pigeons
3277,3277.0,3277.0,Zoë Kravitz,Jeremy Davies,Jim Gaffigan,Zoë Kravitz Jeremy Davies Jim Gaffigan Anna Boden Comedy Drama Romance,Anna Boden,Comedy Drama Romance,it's kind of a funny story
3278,3278.0,3278.0,Bob Hoskins,Robbie Kay,Sally Hawkins,Bob Hoskins Robbie Kay Sally Hawkins Nigel Cole Biography Comedy Drama History,Nigel Cole,Biography Comedy Drama History,made in dagenham
3279,3279.0,3279.0,Colin Firth,Jim Broadbent,Gina McKee,Colin Firth Jim Broadbent Gina McKee Anand Tucker Biography Drama,Anand Tucker,Biography Drama,when did you last see your father?
